id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
114,170000009,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128661,1,426685,CALLE                   ,LA DEL MANOJO DE ROSAS                            ,NUM,78,28041,44072954,446740651,1,Puerta Calle,1,Abierto,40,NA,PB,NA,NA,NA,JOSE,1,Anual,1,Abierta,27,27,41759,11128661,1,426685,CALLE                   ,LA DEL MANOJO DE ROSAS                            ,NUM,78,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,7,7,28,NA
115,270488062,17,VILLAVERDE          ,1701,SAN ANDRES          ,11125214,1,54400,CALLE                   ,ANTIMONIO                                         ,NUM,2,28021,43990554,446653452,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,CAFE SAXO,2,Estacional,1,Abierta,7776,NA,41759,20152177,1,498200,PLAZA                   ,MAYOR DE VILLAVERDE                               ,NUM,9,  ,Plaza peatonal,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,24,NA,96,NA
116,170000013,17,VILLAVERDE          ,1702,SAN CRISTOBAL       ,11126334,1,643600,CALLE                   ,ROCAFORT                                          ,NUM,22,28021,44163452,44658505,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CERVECERIA SAN CRISTOBAL,2,Estacional,1,Abierta,2178,NA,41759,11126334,1,643600,CALLE                   ,ROCAFORT                                          ,NUM,22, A,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,6,NA,24, A
117,270182385,17,VILLAVERDE          ,1704,LOS ROSALES         ,11126782,1,654350,CALLE                   ,SAHARA                                            ,NUM,48,28041,44118554,446732151,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,EL PORTON,1,Anual,1,Abierta,9977,9977,41759,11126782,1,654350,CALLE                   ,SAHARA                                            ,NUM,48,  ,Otros,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,21,21,84,NA
119,270418033,17,VILLAVERDE          ,1704,LOS ROSALES         ,11126889,1,230650,PLAZA                   ,CHOZAS DE CANALES                                 ,NUM,6,28021,44133853,44670625,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,PLAZA II,1,Anual,1,Abierta,324,324,41759,11126889,1,230650,PLAZA                   ,CHOZAS DE CANALES                                 ,NUM,6,  ,Plaza peatonal,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,18,18,63,NA
120,270033353,17,VILLAVERDE          ,1702,SAN CRISTOBAL       ,31046178,1,643600,CALLE                   ,ROCAFORT                                          ,NUM,9,28021,44148252,44659045,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR PIRATA,1,Anual,1,Abierta,77,77,41759,31046178,1,643600,CALLE                   ,ROCAFORT                                          ,NUM,9, B,Plaza peatonal,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,21,21,84, B
121,20000100,2,ARGANZUELA          ,203,CHOPERA             ,11009033,1,234700,PASEO                   ,DELICIAS                                          ,NUM,132,28045,44101358,447163152,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CERVECERIA LA LASTRA,1,Anual,1,Abierta,1736,1736,41759,11009033,1,234700,PASEO                   ,DELICIAS                                          ,NUM,132,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,6,6,16,NA
122,20000172,2,ARGANZUELA          ,206,PALOS DE MOGUER     ,11010010,1,45400,CALLE                   ,ANCORA                                            ,NUM,28,28045,44142758,447268152,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR SORIA,1,Anual,1,Abierta,3741,3741,41759,11010010,1,45400,CALLE                   ,ANCORA                                            ,NUM,28,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,9,0,36,NA
124,20001101,2,ARGANZUELA          ,201,IMPERIAL            ,11008215,1,372200,PASEO                   ,IMPERIAL                                          ,NUM,53,28005,43927359,447284553,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CERVECERIA CANTALEJO RESTAURANTE,1,Anual,1,Abierta,4781,4781,41759,11008215,1,372200,PASEO                   ,IMPERIAL                                          ,NUM,53,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,17,0,61,NA
125,270267597,2,ARGANZUELA          ,203,CHOPERA             ,11008914,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,11,28045,44077458,447208152,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,BAR ORENSE,1,Anual,1,Abierta,1296,1296,41759,11008914,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,11,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,4,4,16,NA
126,20001080,2,ARGANZUELA          ,203,CHOPERA             ,11008916,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,15,28045,44076858,447203052,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR EL CONQUISTADOR,1,Anual,1,Abierta,3787,3787,41759,11008916,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,15,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,12,0,47,NA
127,270055919,2,ARGANZUELA          ,203,CHOPERA             ,11008965,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,29,28045,44074958,447185452,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,CAFETERIA LOA,1,Anual,1,Abierta,2793,2793,41759,11008965,1,388900,CALLE                   ,JAIME EL CONQUISTADOR                             ,NUM,29,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,8,0,26,NA
128,200001508,20,SAN BLAS-CANILLEJAS ,2001,SIMANCAS            ,11134068,1,762600,CALLE                   ,VALDECANILLAS                                     ,NUM,49,28037,44697356,447598345,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,LA SEDE D'ANDRUBEN,1,Anual,1,Abierta,4522,4522,41765,11134068,1,762600,CALLE                   ,VALDECANILLAS                                     ,NUM,49,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,14,14,56,NA
129,270458555,12,USERA               ,1205,MOSCARDO            ,20094827,1,282700,CALLE                   ,EUGENIO CAXES                                     ,NUM,14,28026,44032558,447146752,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,"EL RINCON DE SIXTO,",1,Anual,1,Abierta,3906,3906,41765,11083701,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,101,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.0625,0.416666667,0,0,0,11,20,44,NA
130,270524837,12,USERA               ,1205,MOSCARDO            ,11083731,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,137,28026,44061558,447112752,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR RESTAURANTE,1,Anual,1,Abierta,3135,3135,41765,11083731,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,137,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,6,6,22,NA
131,270228855,12,USERA               ,1205,MOSCARDO            ,11084200,1,511100,CALLE                   ,MIRASIERRA                                        ,NUM,39,28026,44026958,447109752,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR ALFIL,2,Estacional,1,Abierta,3261,324,41765,11084200,1,511100,CALLE                   ,MIRASIERRA                                        ,NUM,39,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.0625,0.416666667,0,0,0,10,10,40,NA
132,270157776,12,USERA               ,1207,PRADOLONGO          ,11086915,1,246000,CALLE                   ,DOLORES BARRANCO                                  ,NUM,50,28026,43999358,447054352,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR PISCIS,1,Anual,1,Abierta,2077,2077,41765,11086915,1,246000,CALLE                   ,DOLORES BARRANCO                                  ,NUM,50,  ,Acera,0.416666667,0.041666667,0.416666667,0.999305556,0.416666667,0.0625,0.416666667,0.999305556,0,0,10,10,40,NA
135,270438751,12,USERA               ,1205,MOSCARDO            ,11083728,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,131,28026,44059358,447115252,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,LA ALEGRIA,1,Anual,1,Abierta,2052,2052,41765,11083728,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,131,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,5,5,20,NA
136,270490968,12,USERA               ,1204,ALMENDRALES         ,11082484,1,219800,CALLE                   ,CRISTO DE LA VICTORIA                             ,NUM,21,28026,44048457,447033852,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,BAR CLEMENTE,2,Estacional,1,Abierta,1638,NA,41765,11082484,1,219800,CALLE                   ,CRISTO DE LA VICTORIA                             ,NUM,21,  ,Acera,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,7,NA,21,NA
137,270477281,12,USERA               ,1203,SAN FERMIN          ,11081880,1,668900,CALLE                   ,SAN FORTUNATO                                     ,NUM,27,28041,44148456,446945051,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,CAFE BAR MARTIN,1,Anual,1,Abierta,1584,1584,41765,11081880,1,668900,CALLE                   ,SAN FORTUNATO                                     ,NUM,27,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,6,6,20,NA
138,270309378,2,ARGANZUELA          ,202,ACACIAS             ,11008516,1,2900,PASEO                   ,ACACIAS                                           ,NUM,3,28005,44029759,447290153,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CAFETERIA HINOJAR,1,Anual,1,Abierta,189,189,41765,11008516,1,2900,PASEO                   ,ACACIAS                                           ,NUM,3,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,10,0,25,NA
145,285031450,17,VILLAVERDE          ,1701,SAN ANDRES          ,31030227,1,31001283,CALLE                   ,BERZOSA DE LOZOYA                                 ,NUM,1,28021,43920753,446521952,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,DON GERMAN,1,Anual,1,Abierta,5086,5086,41766,31030227,1,31001283,CALLE                   ,BERZOSA DE LOZOYA                                 ,NUM,1,  ,Acera,0.416666667,0,0.416666667,0,0.416666667,0,0.416666667,0,0,0,12,12,48,NA
147,170000809,17,VILLAVERDE          ,1703,BUTARQUE            ,20166907,1,2878,CALLE                   ,CANCHAL                                           ,NUM,3,28021,44262152,446637949,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,RESTAURANTE PARQUE ROSALES CERVECERIA,1,Anual,1,Abierta,5543,441,41767,31022396,1,2876,CALLE                   ,ESTEFANITA                                        ,NUM,22,  ,Acera,0.416666667,0,0.416666667,0,0.416666667,0,0.416666667,0,0,0,21,12,70,NA
148,285021312,12,USERA               ,1205,MOSCARDO            ,11083732,1,468400,AVENIDA                 ,MANZANARES                                        ,NUM,212,28026,44057958,447130252,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,EL BAR,1,Anual,1,Abierta,847,847,41768,11083732,1,468400,AVENIDA                 ,MANZANARES                                        ,NUM,212,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,5,5,16,NA
149,270519524,9,MONCLOA-ARAVACA     ,902,ARGUELLES           ,11052284,1,489700,CALLE                   ,MARTIN DE LOS HEROS                               ,NUM,11,28008,4394566,447511954,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,8 1/2 LIBROS DE CINE,1,Anual,1,Abierta,1946,1946,41768,11052284,1,489700,CALLE                   ,MARTIN DE LOS HEROS                               ,NUM,11,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,8,8,31,NA
151,270540061,12,USERA               ,1204,ALMENDRALES         ,11083655,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,201,28026,44095757,447048852,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,MONTEFERRO,1,Anual,1,Abierta,2304,2304,41768,11083655,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,201,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,16,16,32,NA
152,270417284,12,USERA               ,1204,ALMENDRALES         ,11083631,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,204,28026,44075258,447091452,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,CAFETERIA 204,1,Anual,1,Abierta,513,513,41768,11083631,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,204,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,15,15,60,NA
153,270534735,12,USERA               ,1203,SAN FERMIN          ,31013535,1,678700,AVENIDA                 ,LOS ROSALES                                       ,NUM,16,28041,44123555,446876351,1,Puerta Calle,1,Abierto,60,NA,PB,NA,NA,NA,PARRILLA BONALMA,1,Anual,1,Abierta,228,228,41768,31013535,1,678700,AVENIDA                 ,LOS ROSALES                                       ,NUM,16, A,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.0625,0.416666667,0,0,0,7,8,25, A
154,270217569,12,USERA               ,1205,MOSCARDO            ,11085130,1,472000,CALLE                   ,MARCELO USERA                                     ,NUM,164,28026,43935759,447078053,1,Puerta Calle,1,Abierto,50,NA,PB,NA,NA,NA,BAR,2,Estacional,1,Abierta,6001,NA,41768,11085122,1,668700,CALLE                   ,SAN FILIBERTO                                     ,NUM,8,  ,Plaza peatonal,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,17,NA,68,NA
155,270156329,12,USERA               ,1205,MOSCARDO            ,11084261,1,246700,CALLE                   ,DOLORES SOPEÑA                                    ,NUM,1,28026,43994159,447123453,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR LUZON,1,Anual,1,Abierta,4859,4859,41768,11084261,1,246700,CALLE                   ,DOLORES SOPEÑA                                    ,NUM,1,  ,Acera,0.416666667,0.041666667,0.416666667,0,0.416666667,0.104166667,0.416666667,0,0,0,15,15,60,NA
156,270363433,12,USERA               ,1202,ORCASUR             ,20095499,1,2372,CALLE                   ,PADRE JOSE MARIA                                  ,NUM,2,28041,44061156,446869551,1,Puerta Calle,1,Abierto,30,NA,PB,NA,NA,NA,CAFETERIA HALLEY,2,Estacional,1,Abierta,20,NA,41768,20095499,1,2372,CALLE                   ,PADRE JOSE MARIA                                  ,NUM,2,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,4,NA,15,NA
157,270432683,12,USERA               ,1201,ORCASITAS           ,11080721,1,508015,PLAZA                   ,MIL DELEGADOS                                     ,NUM,1,28041,44004456,446908952,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR SANCHEZ,2,Estacional,1,Abierta,2592,NA,41768,11080721,1,508015,PLAZA                   ,MIL DELEGADOS                                     ,NUM,1,  ,Plaza peatonal,0.416666667,0.041666667,NA,NA,0.416666667,0.104166667,NA,NA,0,NA,8,NA,32,NA
159,270280806,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128792,1,109950,CALLE                   ,BOHEMIOS                                          ,NUM,12,28041,44086754,446756751,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,VENTA CARMONA,1,Anual,1,Abierta,6403,6403,41768,11128792,1,109950,CALLE                   ,BOHEMIOS                                          ,NUM,12,  ,Calle peatonal,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,16,16,64,NA
160,270183220,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128446,1,271750,CALLE                   ,ESCORIAZA                                         ,NUM,5,28041,44093354,446697451,1,Puerta Calle,1,Abierto,80,NA,PB,NA,NA,NA,CAFETERIA LUMAR,2,Estacional,1,Abierta,3773,NA,41768,11128446,1,271750,CALLE                   ,ESCORIAZA                                         ,NUM,5,  ,Acera,0.333333333,0.0625,NA,NA,0.333333333,0.0625,NA,NA,0,NA,12,NA,48,NA
161,270471784,17,VILLAVERDE          ,1705,LOS ANGELES         ,11129038,1,426660,CALLE                   ,LA CANCION DEL OLVIDO                             ,NUM,1,28041,44071755,446804551,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,BAR CASA MONICA,1,Anual,1,Abierta,1957,1957,41768,11129038,1,426660,CALLE                   ,LA CANCION DEL OLVIDO                             ,NUM,1,  ,Superficie en parcela privada,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,29,29,116,NA
163,270191062,17,VILLAVERDE          ,1705,LOS ANGELES         ,11143042,1,426695,CALLE                   ,LA DOLOROSA                                       ,NUM,11,28041,44106454,446735251,1,Puerta Calle,1,Abierto,10,NA,PB,NA,NA,NA,EL PILAR,1,Anual,1,Abierta,14903,495,41768,11143042,1,426695,CALLE                   ,LA DOLOROSA                                       ,NUM,11,  ,Otros,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,25,17,76,NA
164,270181096,17,VILLAVERDE          ,1701,SAN ANDRES          ,11123845,1,247700,CALLE                   ,DOMINGO PARRAGA                                   ,NUM,6,28021,43986153,446597951,1,Puerta Calle,1,Abierto,20,NA,PB,NA,NA,NA,EL PORTON,2,Estacional,1,Abierta,2106,2106,41768,11123845,1,247700,CALLE                   ,DOMINGO PARRAGA                                   ,NUM,6,  ,Acera,0.333333333,0.0625,0.416666667,0,0.333333333,0.0625,0.416666667,0,0,NA,9,NA,27,NA
165,170000796,17,VILLAVERDE          ,1705,LOS ANGELES         ,11128847,1,561025,CALLE                   ,PAN Y TOROS                                       ,NUM,37,28041,44105754,446770551,1,Puerta Calle,1,Abierto,50,NA,PB,NA,NA,NA,BAR EL RINCON DEL QUIJOTE,1,Anual,1,Abierta,532,216,41768,11128847,1,561025,CALLE                   ,PAN Y TOROS                                       ,NUM,37,  ,Acera,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,15,5,54,NA
167,270250040,17,VILLAVERDE          ,1704,LOS ROSALES         ,11126773,1,654350,CALLE                   ,SAHARA                                            ,NUM,50,28041,44120754,446729051,1,Puerta Calle,1,Abierto,70,NA,PB,NA,NA,NA,DI MADRID,1,Anual,1,Abierta,23132,231,41768,11126773,1,654350,CALLE                   ,SAHARA                                            ,NUM,50,  ,Otros,0.333333333,0.0625,0.333333333,0.041666667,0.333333333,0.0625,0.333333333,0.041666667,0,0,38,8,152,NA
